distance,angle_deg,nearest_defender_distance,shot_first_time,shot_one_on_one,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
12.701574705523724,34.95734361643908,1.5264337522473768,0,0,False,False,False,False,True,False
24.712952069714376,15.916635453325089,2.308679276123036,1,0,False,False,True,False,True,False
9.71236325515062,43.52600840566445,1.7088007490635055,0,0,False,False,False,False,True,False
31.481423093627775,14.358207147841597,6.378871373526827,1,0,True,False,False,False,True,False
16.995587662684688,3.0210536234544216,1.4764823060233372,0,1,True,False,False,False,True,False
9.425497334358543,44.66771668590186,2.6570660511172863,1,0,False,False,True,False,True,False
19.386851214160586,19.69365550398119,2.385372088375311,0,0,False,False,True,False,True,False
5.232590180780456,68.97027196472901,0.921954445729295,0,0,False,False,False,False,True,False
17.799999999999997,25.33012753008473,1.2000000000000028,0,0,True,False,False,False,True,False
25.191466809219342,14.91735028582616,1.9416487838947676,1,0,False,False,True,False,True,False
12.856126943990555,34.44853562207788,0.9219544457292933,1,0,False,False,True,False,True,False
25.191466809219342,14.91735028582616,1.264911064067354,1,0,False,False,True,False,True,False
17.741758650145147,24.347798449630456,4.589117562233506,1,0,False,False,True,False,True,False
24.475497952033578,17.371648425396373,1.166190378969057,0,0,False,False,True,False,True,False
23.795167576632025,18.490850782873057,4.220189569201833,0,0,True,False,False,False,True,False
15.837297749300546,16.867879150880142,9.818350166906868,1,0,False,False,True,False,True,False
17.93878479719293,21.94340617088493,2.720294101747097,0,0,False,False,True,False,True,False
19.68247951859724,17.457617652555136,2.0,0,0,True,False,False,False,True,False
19.799999999999997,22.842372549998572,1.2529964086141654,0,0,True,False,False,False,True,False
28.30194339616981,13.743920598697928,3.8013155617496395,0,0,True,False,False,False,True,False
20.752349264601346,20.61689380860449,4.850773134253959,0,0,False,False,True,False,True,False
3.3060550509633053,100.87103707911614,1.34536240470737,1,0,True,False,False,False,True,False
14.650938536489733,23.505947861585547,1.2206555615733699,0,0,True,False,False,False,True,False
13.200378782444085,27.959616794712012,4.140048308896888,1,0,False,False,True,False,True,False
3.7483329627982607,95.35582504285524,1.345362404707375,0,0,False,True,False,False,True,False
12.839003076563223,34.52747000401251,1.8439088914585728,0,0,False,False,True,False,True,False
13.93161871427725,24.19014404808678,0.9999999999999986,0,1,False,False,True,False,True,False
6.407027391856538,59.425326012360806,0.5999999999999943,0,0,False,False,False,False,True,False
18.873261509341724,23.62407649274513,1.702938636592629,1,0,False,False,True,False,True,False
